"record_id","ed","np"
905988587,160.296474358974,250
905992285,160.296474358974,250
905992924,160.296474358974,250
905992956,160.296474358974,250
905992957,160.296474358974,250
905993719,160.296474358974,250
905993780,160.296474358974,250
905993853,160.296474358974,250
905998169,160.296474358974,250
905999656,160.296474358974,250
906001300,160.296474358974,250
906010049,160.296474358974,250
906010050,160.296474358974,250
906021294,160.296474358974,250
906026040,114.345281052041,266
906026335,160.296474358974,250
906026897,160.296474358974,250
906029661,114.345281052041,266
906031121,135.694277711084,219
906031192,132.829071116981,255
906032416,132.829071116981,255
906032434,114.345281052041,266
906033099,114.345281052041,266
906033549,114.345281052041,266
906034690,144.081371135672,191
906036162,114.345281052041,266
906037064,147.652893225716,240
906037065,147.652893225716,240
906037220,132.829071116981,255
906037244,132.829071116981,255
906037432,144.081371135672,191
906037433,144.081371135672,191
906037434,121.661244326626,192
906037435,121.661244326626,192
906037587,121.661244326626,192
906037588,121.661244326626,192
906037722,144.081371135672,191
906037957,127.085338466474,183
906037958,129.54053403897,181
906038309,114.345281052041,266
906038310,104.76534006653,239
906038340,132.137554672766,202
906038646,147.652893225716,240
906038647,147.652893225716,240
906039027,144.081371135672,191
906039088,127.085338466474,183
906039104,115.6961822265,245
906039325,127.085338466474,183
906039439,147.652893225716,240
906039576,114.345281052041,266
906039577,104.76534006653,239
906039598,132.137554672766,202
906039599,132.137554672766,202
906039669,132.137554672766,202
906039670,132.137554672766,202
906039770,127.085338466474,183
906039771,139.377157075207,208
906039802,114.345281052041,266
906039803,114.345281052041,266
906039804,104.76534006653,239
906039805,104.76534006653,239
906039806,104.76534006653,239
906039807,104.76534006653,239
906039808,104.76534006653,239
906039809,104.76534006653,239
906039856,104.76534006653,239
906039857,104.76534006653,239
906040219,132.137554672766,202
906040221,127.085338466474,183
906040222,139.377157075207,208
906040247,152.50911129801,234
906040282,115.6961822265,245
906040283,115.6961822265,245
906040284,115.6961822265,245
906040285,115.6961822265,245
906040327,147.934447249269,211
906040342,127.085338466474,183
906040343,129.54053403897,181
906040344,139.377157075207,208
906040353,134.440300004011,303
906040354,134.440300004011,303
906040368,151.322115384615,287
906040384,132.829071116981,255
906040389,135.694277711084,219
906040390,135.694277711084,219
906040694,121.661244326626,192
906040695,144.081371135672,191
906040912,135.694277711084,219
906040913,135.694277711084,219
906041042,121.661244326626,192
906041043,144.081371135672,191
906041169,151.322115384615,287
906041170,151.322115384615,287
906041171,159.67127680898,345
906041173,159.67127680898,345
906041320,151.322115384615,287
906041615,151.322115384615,287
906041617,157.704799711296,330
906041644,147.652893225716,240
906042011,115.6961822265,245
906042040,134.440300004011,303
906042041,134.440300004011,303
906042278,135.694277711084,219
906042279,135.694277711084,219
906042657,144.081371135672,191
906043163,134.440300004011,303
906043179,157.704799711296,330
906043191,126.384207992297,180
906043410,157.704799711296,330
906043411,157.704799711296,330
906043440,115.6961822265,245
906043814,127.085338466474,183
906043815,129.54053403897,181
906043816,139.377157075207,208
906043819,134.440300004011,303
906043837,104.76534006653,239
906043838,104.76534006653,239
906043852,121.661244326626,192
906043912,147.934447249269,211
906044315,138.414683016751,211
906044344,126.384207992297,180
906044402,119.491559404948,158
906044415,119.491559404948,158
906044512,141.849089888541,220
906044513,141.849089888541,220
906044599,147.934447249269,211
906044673,135.694277711084,219
906044687,132.137554672766,202
906044789,147.652893225716,240
906044823,129.54053403897,181
906044824,139.377157075207,208
906044859,147.934447249269,211
906044880,151.322115384615,287
906044950,104.76534006653,239
906045067,159.67127680898,345
906045070,157.704799711296,330
906045234,131.184347686633,200
906045235,131.184347686633,200
906045236,138.414683016751,211
906045322,147.934447249269,211
906045477,138.414683016751,211
906045530,118.288624243153,253
906045616,131.184347686633,200
906045827,157.704799711296,330
906045903,157.704799711296,330
906045904,157.704799711296,330
906045905,157.704799711296,330
906045918,122.663457681508,173
906046026,141.849089888541,220
906046199,157.704799711296,330
906046389,119.491559404948,158
906046390,119.491559404948,158
906046391,119.491559404948,158
906046392,119.491559404948,158
906046931,147.652893225716,240
906046932,147.652893225716,240
906047692,157.742750571532,342
906048006,132.651423987164,202
906048007,132.651423987164,202
906048008,132.651423987164,202
906048024,118.288624243153,253
906048058,141.849089888541,220
906048059,141.849089888541,220
906048084,159.020670278948,342
906048085,159.020670278948,342
906048117,151.322115384615,287
906048133,126.384207992297,180
906048134,126.384207992297,180
906049059,157.742750571532,342
906049131,118.288624243153,253
906049211,126.384207992297,180
906049328,118.288624243153,253
906049329,146.904217326753,255
906049330,146.904217326753,255
906051632,157.742750571532,342
906052930,157.742750571532,342
906058391,135.694277711084,219
906058478,114.345281052041,266
906058479,104.76534006653,239
906059123,152.50911129801,234
906059124,139.924625130302,268
906059436,152.50911129801,234
906059437,163.09924643258,350
906059438,163.09924643258,350
906059439,163.09924643258,350
906059625,145.763254845427,326
906059654,136.001281897208,321
906059680,147.934447249269,211
906059681,147.934447249269,211
906059683,143.749249429566,282
906059684,143.749249429566,282
906059814,135.322664741507,290
906059815,135.322664741507,290
906059949,132.137554672766,202
906059950,132.137554672766,202
906059951,141.849089888541,220
906060470,104.76534006653,239
906060472,136.001281897208,321
906060473,136.001281897208,321
906060474,136.001281897208,321
906060519,147.934447249269,211
906060521,143.749249429566,282
906060522,143.749249429566,282
906060554,146.904217326753,255
906060555,146.904217326753,255
906060556,135.322664741507,290
906060557,135.322664741507,290
906060778,127.085338466474,183
906060998,159.020670278948,342
906061192,160.415163901579,352
906061363,141.946349091784,287
906061405,136.001281897208,321
906061452,136.001281897208,321
906061489,141.946349091784,287
906061534,118.288624243153,253
906061576,138.414683016751,211
906061833,150.206503869441,293
906061976,120.963855421687,270
906061999,125.671881267549,250
906062000,125.671881267549,250
906062001,125.671881267549,250
906062047,126.384207992297,180
906062048,136.001281897208,321
906062098,126.384207992297,180
906062099,136.001281897208,321
906062286,123.199743250291,198
906062301,120.963855421687,270
906062327,138.414683016751,211
906062328,159.020670278948,342
906062329,159.020670278948,342
906062351,141.849089888541,220
906062419,132.651423987164,202
906062443,118.288624243153,253
906062444,146.904217326753,255
906062445,146.904217326753,255
906062460,135.207657495294,192
906062461,135.207657495294,192
906062462,135.207657495294,192
906062463,135.207657495294,192
906062529,143.749249429566,282
906062589,122.663457681508,173
906062590,122.663457681508,173
906062650,163.09924643258,350
906062779,118.288624243153,253
906062780,146.904217326753,255
906062806,135.694277711084,219
906062807,131.184347686633,200
906062808,159.020670278948,342
906063005,132.137554672766,202
906063053,141.849089888541,220
906063062,143.749249429566,282
906063072,125.671881267549,250
906063203,143.749249429566,282
906063301,120.963855421687,270
906063325,159.67127680898,345
906063327,157.704799711296,330
906063328,132.651423987164,202
906063330,125.671881267549,250
906063339,132.651423987164,202
906063351,119.491559404948,158
906063353,152.50911129801,234
906063354,150.206503869441,293
906063355,150.206503869441,293
906063356,134.401477733606,202
906063372,151.322115384615,287
906063386,122.663457681508,173
906063461,147.934447249269,211
906063464,143.749249429566,282
906063552,135.207657495294,192
906063603,135.322664741507,290
906063604,135.322664741507,290
906063882,131.184347686633,200
906063913,115.6961822265,245
906064105,157.704799711296,330
906064106,132.651423987164,202
906064225,150.206503869441,293
906064235,150.206503869441,293
906064449,141.946349091784,287
906064502,134.401477733606,202
906064503,134.401477733606,202
906064521,159.020670278948,342
906064551,139.924625130302,268
906064561,160.415163901579,352
906064607,135.207657495294,192
906064608,135.207657495294,192
906064686,141.946349091784,287
906064711,141.946349091784,287
906064736,130.010834236186,191
906064750,141.946349091784,287
906065051,146.904217326753,255
906065058,163.09924643258,350
906065059,163.09924643258,350
906065146,115.6961822265,245
906065361,125.671881267549,250
906065362,125.671881267549,250
906065389,123.199743250291,198
906065464,120.963855421687,270
906065483,125.671881267549,250
906065509,123.199743250291,198
906065534,147.934447249269,211
906065787,125.671881267549,250
906065788,125.671881267549,250
906066228,134.401477733606,202
906066403,159.020670278948,342
906066464,144.7357870259,282
906066465,157.742750571532,342
906066483,135.322664741507,290
906066484,135.322664741507,290
906066883,126.384207992297,180
906067067,141.849089888541,220
906067068,141.849089888541,220
906067146,141.946349091784,287
906067147,141.946349091784,287
906067334,132.651423987164,202
906067398,126.384207992297,180
906067399,136.001281897208,321
906067431,139.924625130302,268
906067451,122.663457681508,173
906067452,122.663457681508,173
906067497,147.934447249269,211
906067507,144.7357870259,282
906067508,144.7357870259,282
906067509,144.7357870259,282
906068290,141.69877970456,236
906068297,131.184347686633,200
906068298,138.414683016751,211
906068299,159.020670278948,342
906068312,130.410342889264,257
906068370,130.010834236186,191
906068778,125.671881267549,250
906068779,125.671881267549,250
906068834,113.810382842253,183
906068835,141.69877970456,236
906068836,141.69877970456,236
906068890,150.206503869441,293
906068893,119.491559404948,158
906068894,163.09924643258,350
906068943,126.384207992297,180
906069076,150.206503869441,293
906069079,136.332733453309,208
906069242,134.401477733606,202
906069243,136.332733453309,208
906069343,129.54053403897,181
906069344,139.377157075207,208
906069345,122.663457681508,173
906069370,143.749249429566,282
906069417,144.7357870259,282
906069418,144.7357870259,282
906069479,141.946349091784,287
906069482,110.469777136444,170
906069627,125.591656638588,287
906069777,151.322115384615,287
906069778,159.67127680898,345
906070236,130.410342889264,257
906070384,130.010834236186,191
906070385,130.010834236186,191
906070464,144.7357870259,282
906070544,125.671881267549,250
906070553,130.410342889264,257
906070731,130.410342889264,257
906070773,144.7357870259,282
906070905,134.401477733606,202
906070906,136.332733453309,208
906071026,135.207657495294,192
906071027,130.010834236186,191
906071227,126.384207992297,180
906071309,130.410342889264,257
906071342,130.410342889264,257
906071343,130.410342889264,257
906071556,136.332733453309,208
906071681,132.829071116981,255
906071765,134.401477733606,202
906071766,136.332733453309,208
906071767,136.332733453309,208
906071905,125.591656638588,287
906071909,130.410342889264,257
906072008,138.244602010976,313
906072104,113.810382842253,183
906072174,130.010834236186,191
906072175,130.010834236186,191
906072176,130.010834236186,191
906072195,141.69877970456,236
906072259,NA,NA
906072260,NA,NA
906072526,130.010834236186,191
906072527,130.010834236186,191
906072792,146.904217326753,255
906072800,130.010834236186,191
906073052,NA,NA
906073062,150.206503869441,293
906073125,113.810382842253,183
906073239,NA,NA
906073330,NA,NA
906073452,113.810382842253,183
906073564,NA,NA
906073628,NA,NA
906073781,157.742750571532,342
906073782,157.742750571532,342
906074234,107.661452065784,229
906074235,107.661452065784,229
906074626,138.244602010976,313
906074968,144.7357870259,282
906075232,144.7357870259,282
906075233,144.7357870259,282
906075234,144.7357870259,282
906075280,118.288624243153,253
906075441,144.7357870259,282
906076329,107.661452065784,229
906076330,107.661452065784,229
906076331,107.661452065784,229
906076332,107.661452065784,229
906076333,107.661452065784,229
906076373,138.244602010976,313
906076536,144.043321299639,204
906076686,109.053002966883,165
906077708,113.810382842253,183
906077732,150.02406159769,244
906077942,127.217272654306,209
906078290,NA,NA
906078291,NA,NA
906078340,138.244602010976,313
906078690,138.244602010976,313
906078691,127.467501203659,206
906079003,144.025989652268,237
906079005,127.467501203659,206
906079006,127.467501203659,206
906079284,125.591656638588,287
906079816,144.043321299639,204
906079817,144.043321299639,204
906079818,148.277383387478,197
906079819,148.277383387478,197
906079850,127.467501203659,206
906079882,119.757838184588,261
906079883,119.757838184588,261
906079895,150.02406159769,244
906079896,150.02406159769,244
906080012,127.217272654306,209
906080013,127.217272654306,209
906080132,144.043321299639,204
906080133,144.043321299639,204
906080134,148.277383387478,197
906080135,148.277383387478,197
906080136,132.049739269956,203
906080190,118.767035433702,253
906080191,118.767035433702,253
906080610,144.043321299639,204
906080611,132.049739269956,203
906080968,107.661452065784,229
906080969,107.661452065784,229
906081447,150.02406159769,244
906082079,144.043321299639,204
906082080,148.277383387478,197
906082081,148.277383387478,197
906082985,118.767035433702,253
906083036,127.217272654306,209
906083154,130.410342889264,257
906083496,107.661452065784,229
906083497,107.661452065784,229
906083558,119.757838184588,261
906083619,144.025989652268,237
906083631,127.467501203659,206
906083634,107.661452065784,229
906083763,144.043321299639,204
906083782,160.657051282051,342
906083830,107.661452065784,229
906084006,118.767035433702,253
906084084,119.757838184588,261
906084085,119.757838184588,261
906084086,119.757838184588,261
906084087,119.757838184588,261
906084099,150.02406159769,244
906084688,141.69877970456,236
906085290,138.244602010976,313
906085592,127.217272654306,209
906085593,127.217272654306,209
906086009,160.657051282051,342
906086011,126.73966229495,256
906086247,119.757838184588,261
906086366,144.025989652268,237
906086367,144.025989652268,237
906086368,144.025989652268,237
906086777,151.577173127859,302
906086797,132.049739269956,203
906086811,107.661452065784,229
906086827,119.757838184588,261
906086852,143.217893217893,299
906086853,139.924625130302,268
906086857,109.053002966883,165
906086858,160.657051282051,342
906086878,138.244602010976,313
906087364,127.217272654306,209
906087448,157.389635316699,353
906087449,157.389635316699,353
906087469,118.767035433702,253
906087751,150.02406159769,244
906088515,107.661452065784,229
906088519,141.246338429437,311
906088520,141.246338429437,311
906088521,141.246338429437,311
906088611,134.866177119698,301
906088699,141.246338429437,311
906088748,143.217893217893,299
906088763,107.661452065784,229
906088783,144.043321299639,204
906088784,144.043321299639,204
906088811,126.73966229495,256
906088817,139.924625130302,268
906088937,160.657051282051,342
906088938,143.217893217893,299
906088939,139.924625130302,268
906089165,119.757838184588,261
906089166,159.753116107571,348
906089392,118.767035433702,253
906089503,134.866177119698,301
906089561,141.246338429437,311
906089947,144.025989652268,237
906090720,135.694277711084,219
906090722,113.810382842253,183
906090815,157.389635316699,353
906090897,141.246338429437,311
906090961,151.577173127859,302
906091077,159.753116107571,348
906091137,155.600994306792,344
906091156,137.634926367321,240
906091913,141.246338429437,311
906091961,134.866177119698,301
906091962,134.866177119698,301
906091963,134.866177119698,301
906092033,155.600994306792,344
906092034,155.600994306792,344
906092146,159.753116107571,348
906092147,159.753116107571,348
906092148,159.753116107571,348
906092149,143.636655432515,280
906092389,151.577173127859,302
906092565,141.246338429437,311
906092652,143.217893217893,299
906092653,143.217893217893,299
906092717,141.246338429437,311
906092801,157.389635316699,353
906092855,141.69877970456,236
906092875,160.657051282051,342
906092885,119.757838184588,261
906092935,127.467501203659,206
906093135,157.389635316699,353
906093182,147.934447249269,211
906093199,155.600994306792,344
906093208,134.866177119698,301
906093234,134.866177119698,301
906093254,155.600994306792,344
906093384,144.043321299639,204
906093385,148.277383387478,197
906093579,160.657051282051,342
906093674,143.217893217893,299
906093808,155.600994306792,344
906094111,147.652893225716,240
906094181,146.904217326753,255
906094211,151.577173127859,302
906094392,137.634926367321,240
906094776,137.490970382856,212
906095472,137.490970382856,212
906095473,137.490970382856,212
906095535,151.577173127859,302
906095590,159.753116107571,348
906095654,157.389635316699,353
906096045,143.636655432515,280
906096124,139.052661131833,277
906096258,137.490970382856,212
906096290,143.636655432515,280
906096504,159.753116107571,348
906096532,127.217272654306,209
906096533,127.217272654306,209
906096568,157.389635316699,353
906096652,151.577173127859,302
906096929,151.577173127859,302
906097074,144.025989652268,237
906097075,134.866177119698,301
906097252,126.73966229495,256
906097579,132.137554672766,202
906097580,141.849089888541,220
906097676,139.924625130302,268
906098153,159.753116107571,348
906098154,159.753116107571,348
906100608,137.490970382856,212
906101440,151.577173127859,302
906101796,130.523780854907,231
906102176,139.052661131833,277
906102325,139.052661131833,277
906102473,134.866177119698,301
906102533,143.636655432515,280
906102584,143.217893217893,299
906102647,139.052661131833,277
906102815,144.025989652268,237
906103190,141.246338429437,311
906103859,130.523780854907,231
906103860,130.523780854907,231
906104125,139.052661131833,277
906104133,127.217272654306,209
906104226,155.600994306792,344
906105340,126.947882866643,182
906105423,107.661452065784,229
906105549,126.947882866643,182
906105550,126.947882866643,182
906105954,143.636655432515,280
906107521,143.636655432515,280
906107522,143.636655432515,280
906108073,126.947882866643,182
906109144,155.600994306792,344
906109340,126.947882866643,182
906109810,130.523780854907,231
906109811,130.523780854907,231
906110183,126.947882866643,182
906110447,137.490970382856,212
906110448,137.490970382856,212
906110942,126.947882866643,182
906111846,143.217893217893,299
906111847,143.217893217893,299
906112706,126.947882866643,182
906112707,126.947882866643,182
906113225,134.866177119698,301
906113259,104.76534006653,239
906113260,104.76534006653,239
906113484,136.332733453309,208
906113581,125.671881267549,250
906113582,125.671881267549,250
906113781,135.207657495294,192
906113782,135.207657495294,192
906113804,120.963855421687,270
906113840,144.025989652268,237
906113841,144.025989652268,237
906113842,144.025989652268,237
906113843,127.467501203659,206
906113924,126.947882866643,182
906114028,159.020670278948,342
906114339,125.671881267549,250
906114340,125.671881267549,250
906114341,144.025989652268,237
906114413,126.384207992297,180
906114465,113.810382842253,183
906114466,159.020670278948,342
906114467,159.020670278948,342
906114516,135.207657495294,192
906114626,118.288624243153,253
906114627,118.288624243153,253
906114628,146.904217326753,255
906114629,146.904217326753,255
906114630,146.904217326753,255
906114645,125.671881267549,250
906114646,159.67127680898,345
906114816,126.384207992297,180
906114817,126.384207992297,180
906114818,126.384207992297,180
906114819,141.246338429437,311
906114820,126.384207992297,180
906114887,120.963855421687,270
906114894,159.753116107571,348
906114895,143.636655432515,280
906114896,143.636655432515,280
906115202,130.410342889264,257
906115259,109.053002966883,165
906115578,109.053002966883,165
906115579,109.053002966883,165
906115580,143.217893217893,299
906115581,126.73966229495,256
906115582,119.491559404948,158
906115583,119.491559404948,158
906115617,144.043321299639,204
906115755,130.010834236186,191
906115756,130.010834236186,191
906115757,150.02406159769,244
906116307,137.490970382856,212
906116644,125.591656638588,287
906116658,126.384207992297,180
906116659,126.384207992297,180
906116660,126.384207992297,180
906116692,150.02406159769,244
906116753,160.415163901579,352
906116774,141.69877970456,236
906116775,135.694277711084,219
906116818,118.288624243153,253
906116819,146.904217326753,255
906116820,146.904217326753,255
906116821,146.904217326753,255
906116822,146.904217326753,255
906116864,141.246338429437,311
906116865,136.001281897208,321
906116866,104.76534006653,239
906116867,144.043321299639,204
906116868,136.001281897208,321
906116950,113.810382842253,183
906116997,144.025989652268,237
906117013,145.763254845427,326
906117014,145.763254845427,326
906117015,118.767035433702,253
906117104,132.137554672766,202
906117121,159.020670278948,342
906117122,135.694277711084,219
906117180,126.73966229495,256
906117181,119.491559404948,158
906117182,163.09924643258,350
906117207,126.947882866643,182
906117222,118.767035433702,253
906117278,132.137554672766,202
906117279,132.137554672766,202
906117280,132.137554672766,202
906117281,141.849089888541,220
906117282,141.849089888541,220
906117298,NA,NA
906117310,141.849089888541,220
906117311,141.849089888541,220
906117362,NA,NA
906117363,NA,NA
906117478,115.6961822265,245
906117487,143.749249429566,282
906117488,143.749249429566,282
906117489,143.749249429566,282
906117490,143.749249429566,282
906117493,159.753116107571,348
906117494,119.757838184588,261
906117498,130.523780854907,231
906117592,151.577173127859,302
906117644,145.763254845427,326
906117645,145.763254845427,326
906117669,151.577173127859,302
906117670,151.577173127859,302
906117671,151.577173127859,302
906117672,NA,NA
906117673,NA,NA
906117674,NA,NA
906117679,127.217272654306,209
906117690,135.207657495294,192
906117908,151.577173127859,302
906117909,NA,NA
906117944,120.963855421687,270
906117956,120.963855421687,270
906117974,127.467501203659,206
906117975,151.322115384615,287
906117976,151.322115384615,287
